2015-07-16,POS Withdrawal - 879257 HEB #611               DRIPPING SPRITXUS - Card Ending In 2000,-10.37
2015-07-16,POS Withdrawal - WAVES CAR WASH 2 13543 W US HWY 290     AUSTIN       TXUS - Card Ending In 2000,-6
2015-07-16,POS Deposit - OREILLY AUTO  00044172 604 US HWY 290 WEST    DRIPPING SPRIT - Card Ending In 7090,3.24
2015-07-16,POS Deposit - OREILLY AUTO  00044172 604 US HWY 290 WEST    DRIPPING SPRIT - Card Ending In 7090,17.31
2015-07-17,POS Withdrawal - 425031427999 TREEHOUSE GIFT SHOP    AUSTIN       TXUS - Card Ending In 2000,-27.02
2015-07-17,POS Withdrawal - Amazon.com 1200 12TH AVE          AMZN.COM/BILLWAUS - Card Ending In 7090,-26.68
2015-07-17,POS Withdrawal - HILL COUNTRY PIZZE 598 E US 290 #250      DRIPPINGS    TXUS - Card Ending In 7090,-13.8
2015-07-17,POS Withdrawal - USPS 4804159551 6104 OLD FREDERICKSBURGAUSTIN       TXUS - Card Ending In 7090,-12.7
2015-07-17,POS Withdrawal - Amazon.com 1200 12TH AVE          AMZN.COM/BILLWAUS - Card Ending In 7090,-5.22
2015-07-17,Deposit - Online Banking Transfer from XXXXXXXXXX SAV,74.51
2015-07-18,POS Withdrawal - NST THE HOME DEPOT 931807 1200 HOME DEPOT BLVD   SUNSET VALL - Card Ending In 7090,-108.85
2015-07-18,POS Withdrawal - XXXXXXXXXX89 HARBOR FREIGHT TOOLS U AUSTIN       TXUS - Card Ending In 7090,-106.05
2015-07-18,POS Withdrawal - TRUDY'S FOUR STAR 13059 FOUR STAR BLVD.  AUSTIN       TXUS - Card Ending In 2000,-83.44
2015-07-18,POS Withdrawal - AMAZON MKTPLACE PMTS 440 Terry Ave N        AMZN.COM/BILLWAU - Card Ending In 7090,-74.51
2015-07-18,POS Withdrawal - AMZ*FrankCas5127623339 809 LAMBETH LN         AUSTIN       T - Card Ending In 7090,-45
2015-07-18,POS Withdrawal - CHIPOTLE 0973 1201 BARBARA JORDAN BLVAUSTIN       TXUS - Card Ending In 2000,-43.52
2015-07-18,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-20
2015-07-18,POS Withdrawal - V & V LIQUOR 11720 FM 1826 SUITE 104AUSTIN       TXUS - Card Ending In 7090,-17.31
2015-07-18,POS Withdrawal - ALAMO SLAUGHTER LANE R 5701 W SLAUGHTER LN    AUSTIN       T - Card Ending In 2000,-16.5
2015-07-18,POS Withdrawal - 287518 E Z FOOD STORES        AUSTIN       TXUS - Card Ending In 2000,-15.79
2015-07-18,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-15
2015-07-18,POS Withdrawal - CHIPOTLE 0973 1201 BARBARA JORDAN BLVAUSTIN       TXUS - Card Ending In 2000,-4.49
2015-07-19,POS Withdrawal - WM SUPERCENTER # Wal-Mart Super Center  AUSTIN       TXUS - Card Ending In 2000,-10.52
2015-07-19,Deposit - Online Banking Transfer from XXXXXXXXXX SAV,140
2015-07-20,POS Withdrawal - WAL Wal-Mart Super 342443 2935 WAL-SAMS          KNOXVILLE   - Card Ending In 2000,-148.34
2015-07-20,External Withdrawal - PAYPAL INSTANT TRANSFER - INST XFER,-122.29
2015-07-20,POS Withdrawal - THE VENUE 3991 E Highway 290     DRIPPING SPRITXUS - Card Ending In 7090,-60.91
2015-07-20,ATM Withdrawal - SALT LICK #1 T 18300 FM 1826          DRIFTWOOD    TXUS - Card Ending In 7090,-42
2015-07-20,POS Withdrawal - ALAMO DRAFTHOU00002469 5701 SLAUGHTER LANE    AUSTIN       T - Card Ending In 2000,-29.99
2015-07-20,POS Withdrawal - P TERRY'S BURGER STAND 4228 William Cannon Dr.AUSTIN       T - Card Ending In 2000,-20.46
2015-07-20,POS Withdrawal - GP*MC3 BREWING LLC 207 MERCER STREET      DRIPPING SPRITXUS - Card Ending In 2000,-19.5
2015-07-20,POS Withdrawal - HY VEE GAS 5148 4701 FLEUR DR          DES MOINES   IAUS - Card Ending In 2000,-10.97
2015-07-20,POS Withdrawal - JASON'S DELI # 125 Q64 9600 S. I-35 SVC RD SB AUSTIN       T - Card Ending In 2000,-9.83
2015-07-20,POS Withdrawal - GP*MC3 BREWING LLC 207 MERCER STREET      DRIPPING SPRITXUS - Card Ending In 7090,-9.51
2015-07-20,POS Withdrawal - CHIPOTLE 0346 5400 BRODIE LN STE 1230AUSTIN       TXUS - Card Ending In 7090,-8.97
2015-07-20,POS Withdrawal - GP*MC3 BREWING LLC 207 MERCER STREET      DRIPPING SPRITXUS - Card Ending In 2000,-8
2015-07-21,POS Withdrawal - 151877 SHELL Service S        AUSTIN       TXUS - Card Ending In 7090,-41.74
2015-07-21,POS Withdrawal - THE CORNERSTONE 617 Franklin St Ste 101Pella        IAUS - Card Ending In 2000,-31.03
2015-07-21,POS Withdrawal - AMAZON MKTPLACE PMTS 440 Terry Ave N        AMZN.COM/BILLWAU - Card Ending In 7090,-25.96
2015-07-21,POS Withdrawal - WINDMILL MALL 637 FRANKLIN ST        PELLA        IAUS - Card Ending In 2000,-20.87
2015-07-21,POS Withdrawal - STARBUCKS B09 20251518 ROUND BUILDING 6 OHARE CHICAGO      I - Card Ending In 2000,-19.12
2015-07-21,POS Withdrawal - GREY ROCK GOLF CLUB 7401 STATE HIGHWAY 45  AUSTIN       TXUS - Card Ending In 7090,-17.27
2015-07-21,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-15
2015-07-21,POS Withdrawal - WINDMILL CAFE 709 Franklin St        PELLA        IAUS - Card Ending In 2000,-10.43
2015-07-21,POS Withdrawal - LTV/UNITED INFLIGHT TV 700 S BABCOCK ST STE 30MELBOURNE    F - Card Ending In 2000,-7.99
2015-07-21,POS Withdrawal - LTV/UNITED INFLIGHT TV 700 S BABCOCK ST STE 30MELBOURNE    F - Card Ending In 2000,-7.99
2015-07-21,POS Withdrawal - REDBOX *DVD RENTAL 1 Tower Lane Ste 1200  OAKBROOK TER ILUS - Card Ending In 2000,-1.61
2015-07-22,POS Withdrawal - WM SUPERCENTER # Wal-Mart Super Center  BUDA         TXUS - Card Ending In 7090,-121.35
2015-07-22,POS Withdrawal -  CHEVRON/PLUM CREEK RETAKYLE         TXUS - Card Ending In 7090,-68.6
2015-07-22,POS Withdrawal - AMAZON MKTPLACE PMTS 440 Terry Ave N        AMZN.COM/BILLWAU - Card Ending In 7090,-47.96
2015-07-22,POS Withdrawal - BUZZARD BILLYS 615 3rd St             DES MOINES   IAUS - Card Ending In 2000,-41.04
2015-07-22,POS Withdrawal - JOSEPH VOLLEYBALL CAMP 6155 FOUNTAIN VALLEY SCCOLORADO SPRIC - Card Ending In 2000,-36
2015-07-22,POS Withdrawal - SPAGHETTI WORKS DES MO 310 COURT AVE          DES MOINES   I - Card Ending In 2000,-34.54
2015-07-22,POS Withdrawal - MARRIOTT 33755 F&B 700 GRAND AVENUE       DES MOINES   IAUS - Card Ending In 2000,-25.32
2015-07-22,POS Withdrawal - FRANKLIN STREET CLOTHI 612 FRANKLIN ST        PELLA        I - Card Ending In 2000,-14.97
2015-07-22,POS Withdrawal - VETS HY VEE 833 5TH AVE            DES MOINES   IAUS - Card Ending In 2000,-9
2015-07-22,POS Withdrawal - SMOKEY ROW COFFEE - 2 639 FRANKLIN ST        PELLA        IA - Card Ending In 2000,-7.05
2015-07-22,POS Withdrawal - JOHNNYS HALL OF FAME 302 COURT AVENUE       DES MOINES   IAU - Card Ending In 2000,-4.5
2015-07-22,POS Withdrawal - MCDONALD'S F4941 1209 BARTON SPRINGS    AUSTIN       TXUS - Card Ending In 7090,-2.17
2015-07-23,ATM Withdrawal - MARRIOTT 700 GRAND AVE          DES MOINES   IAUS - Card Ending In 2000,-42
2015-07-23,POS Withdrawal - SQC*512 BEACH 1455 MARKET ST         04153753176  CAUS - Card Ending In 7090,-25
2015-07-23,POS Withdrawal - MARRIOTT 33755 F&B 700 GRAND AVENUE       DES MOINES   IAUS - Card Ending In 2000,-24.66
2015-07-23,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-20
2015-07-23,POS Withdrawal - PRINCIPAL PK IA CUB CO ONE LINE DRIVE         DES MOINES   I - Card Ending In 2000,-16
2015-07-23,External Withdrawal - PAYPAL INSTANT TRANSFER - INST XFER,-15.22
2015-07-23,POS Withdrawal - BUZZARD BILLYS 615 3rd St             DES MOINES   IAUS - Card Ending In 2000,-12.37
2015-07-23,POS Withdrawal - AUSSIES BAR & GRILL 306 Barton Springs Rd  AUSTIN       TXUS - Card Ending In 7090,-10
2015-07-23,POS Withdrawal - MARRIOTT 33755 F&B 700 GRAND AVENUE       DES MOINES   IAUS - Card Ending In 2000,-8.5
2015-07-23,POS Withdrawal - PRINCIPAL PK IA CUB CO ONE LINE DRIVE         DES MOINES   I - Card Ending In 2000,-8
2015-07-23,POS Withdrawal - PRINCIPAL PK IA CUB CO ONE LINE DRIVE         DES MOINES   I - Card Ending In 2000,-8
2015-07-23,POS Withdrawal - BURGER KING #17718 Q07 15705 S IH-35          BUDA         T - Card Ending In 7090,-4.08
2015-07-24,POS Withdrawal - DRAKE DINER LLC 1111 25TH ST           DES MOINES   IAUS - Card Ending In 2000,-31.52
2015-07-24,POS Withdrawal - AMAZON MKTPLACE PMTS 440 Terry Ave N        AMZN.COM/BILLWAU - Card Ending In 7090,-21.48
2015-07-24,POS Withdrawal - AMAZON MKTPLACE PMTS 440 Terry Ave N        AMZN.COM/BILLWAU - Card Ending In 7090,-6.99
2015-07-24,POS Withdrawal - AMAZON MKTPLACE PMTS 440 Terry Ave N        AMZN.COM/BILLWAU - Card Ending In 7090,-6.11
2015-07-24,POS Withdrawal - TACO BELL #030075 104 B E. HWY 290       DRIPPING SPRITXUS - Card Ending In 7090,-5.72
2015-07-24,POS Withdrawal - PRINCIPAL PK IA CUB CO ONE LINE DRIVE         DES MOINES   I - Card Ending In 2000,-4
2015-07-25,POS Withdrawal - JOSEPH VOLLEYBALL CAMP 6155 FOUNTAIN VALLEY SCCOLORADO SPRIC - Card Ending In 2000,-36
2015-07-25,POS Withdrawal - AUSSIES BAR & GRILL 306 Barton Springs Rd  AUSTIN       TXUS - Card Ending In 7090,-23
2015-07-25,POS Withdrawal - 240 WELLS FARGO ARENA 233 CENTER STREET      DES MOINES   IA - Card Ending In 2000,-19.5
2015-07-25,POS Withdrawal - 221181567993 ADVANCE STORES CO INC  BEE CAVE     TXUS - Card Ending In 7090,-14.06
2015-07-25,POS Withdrawal - 240 WELLS FARGO ARENA 233 CENTER STREET      DES MOINES   IA - Card Ending In 2000,-8
2015-07-25,POS Withdrawal - VETS HY VEE 833 5TH AVE            DES MOINES   IAUS - Card Ending In 2000,-5
2015-07-26,ATM Withdrawal - ATMS IN MOTION 5610 WESTRIDGE CT      WEST DES MOINIAUS - Card Ending In 2000,-63
2015-07-26,POS Withdrawal - NST THE HOME DEPOT 462053 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,-58.38
2015-07-26,ATM Withdrawal - MARRIOTT 700 GRAND AVE          DES MOINES   IAUS - Card Ending In 2000,-42
2015-07-26,POS Withdrawal - NST THE HOME DEPOT 230876 1200 HOME DEPOT BLVD   SUNSET VALL - Card Ending In 7090,-13.22
2015-07-26,POS Withdrawal - WAL Wal-Mart Super 221189 2133 WAL-SAMS          AUSTIN (MID - Card Ending In 7090,-8.12
2015-07-26,Deposit - Online Banking Transfer from XXXXXXXXXX CK,650
2015-07-27,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-74.75
2015-07-27,POS Withdrawal - MARRIOTT 33755 F&B 700 GRAND AVENUE       DES MOINES   IAUS - Card Ending In 2000,-52
2015-07-27,POS Withdrawal - 13501049 KOHL'S #0 3800 MERLE H DES MOINES   IAUS - Card Ending In 2000,-23.32
2015-07-27,POS Withdrawal - ZOMBIE BURGER 300 E GRAND ST STE 100 DES MOINES   IAUS - Card Ending In 2000,-23
2015-07-27,POS Withdrawal - GROUPON INC 600 W Chicago Ave      877-788-7858 ILUS - Card Ending In 2000,-17
2015-07-27,POS Withdrawal - JOHNNYS BLANK PARK ZOO 6800 FLEUR DR          DES MOINES   I - Card Ending In 2000,-15.9
2015-07-27,POS Withdrawal - MARRIOTT 33755 F&B 700 GRAND AVENUE       DES MOINES   IAUS - Card Ending In 2000,-11.6
2015-07-27,External Withdrawal - PAYPAL INSTANT TRANSFER - INST XFER,-8.65
2015-07-27,POS Withdrawal - USA*FANTASY PHOTO BOOT 7401 SW 9TH STREET     DES MOINES   I - Card Ending In 2000,-5
2015-07-27,POS Withdrawal - UNIGUEST 1035 ACORN DRIVE       NASHVILLE    TNUS - Card Ending In 2000,-5
2015-07-27,POS Withdrawal - P TERRY'S BURGER STAND 3311 RANCH ROAD 620    AUSTIN       T - Card Ending In 7090,-4.28
2015-07-27,External Deposit - PAYPAL TRANSFER - TRANSFER,122.29
2015-07-27,Deposit - Online Banking Transfer from XXXXXXXXXX CK,408.71
2015-07-28,External Withdrawal - PAYPAL INSTANT TRANSFER - INST XFER,-408.71
2015-07-28,POS Withdrawal - NST THE HOME DEPOT 362732 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,-87.83
2015-07-28,POS Withdrawal - CVS 07607 7607--13510 W HIGHWAY AUSTIN       TXUS - Card Ending In 2000,-66.97
2015-07-28,POS Withdrawal - DSM IOWA TAP RM DSM 5800 Fleur Drive   DES MOINES   IAUS - Card Ending In 2000,-37.8
2015-07-28,POS Withdrawal - FLIX BREWHOUSE 3800 MERLE HAY RD STE 3DES MOINES   IAUS - Card Ending In 2000,-18.06
2015-07-28,POS Withdrawal - FLIX BREWHOUSE 3800 MERLE HAY RD STE 3DES MOINES   IAUS - Card Ending In 2000,-13.5
2015-07-28,POS Withdrawal - BLANK PARK ZOO 7401 SW 9TH STREET     DES MOINES   IAUS - Card Ending In 2000,-12
2015-07-28,POS Withdrawal - 408355 SOUTHRIDGE 12 6720 SE 14TH ST        DES MOINES   IAU - Card Ending In 2000,-12
2015-07-28,POS Withdrawal - 408355 SOUTHRIDGE 12 6720 SE 14TH ST        DES MOINES   IAU - Card Ending In 2000,-11.5
2015-07-28,POS Withdrawal - DSM IOWA TAP RM DSM 5800 Fleur Drive   DES MOINES   IAUS - Card Ending In 2000,-10.54
2015-07-28,POS Withdrawal - TACO BELL #030075 104 B E. HWY 290       DRIPPING SPRITXUS - Card Ending In 7090,-7.33
2015-07-28,POS Withdrawal - CHICKEN EXPRESS DRIPPI 230 E US HWY 290       DRIPPING SPRIT - Card Ending In 7090,-7.09
2015-07-28,POS Withdrawal - MARRIOTT 33755 F&B 700 GRAND AVENUE       DES MOINES   IAUS - Card Ending In 2000,-6.7
2015-07-28,POS Withdrawal - DAIRY QUEEN #13830 QPS 2034 W STASSNEY LN     AUSTIN       T - Card Ending In 7090,-2.91
2015-07-28,POS Deposit - ADVANCE AUTO PARTS #84 7010 W HWY 71 STE 250  AUSTIN       T - Card Ending In 7090,14.06
2015-07-29,POS Withdrawal - 879257 HEB #611               DRIPPING SPRITXUS - Card Ending In 7090,-66.55
2015-07-29,POS Withdrawal - CHILIS TOO 3E 20518114 3301 SOUTH 22ND AVE    DALLAS FT WORT - Card Ending In 2000,-34.31
2015-07-29,POS Withdrawal - 879257 HEB #611               DRIPPING SPRITXUS - Card Ending In 2000,-15.78
2015-07-29,POS Withdrawal - APL* ITUNES.COM/BILL 1 INFINITE LOOP        866-712-7753 CAU - Card Ending In 7090,-10.66
2015-07-29,POS Withdrawal - CHICKEN EXPRESS DRIPPI 230 E US HWY 290       DRIPPING SPRIT - Card Ending In 2000,-4.33
2015-07-29,POS Withdrawal - ABM PARKING AUSTIN BER 2901 EMPLOYEE AVE      AUSTIN       T - Card Ending In 7090,-3
2015-07-29,POS Withdrawal - 75901 CORNER STORE 13        DRIPPING SPRITXUS - Card Ending In 2000,-2.98
2015-07-29,POS Withdrawal - GOOGLE *Google Storage 1600 Amphitheatre Pkwy GOOGLE.COM/CHC - Card Ending In 7090,-2.12
2015-07-29,POS Deposit -  SQC*                   SQC Cash Tea - Card Ending In 2000,5
2015-07-29,Deposit - Online Banking Transfer from XXXXXXXXXX CK,150
2015-07-29,Deposit - Online Banking Transfer from XXXXXXXXXX CK,300
2015-07-30,ATM Withdrawal - A+ FEDERAL CRED 6114 WILLIAM CANNON WE AUSTIN       TXUS - Card Ending In 7090,-302.25
2015-07-30,POS Withdrawal - SQC* CISNERO 1455 MARKET ST         04153753176  CAUS - Card Ending In 2000,-150
2015-07-30,POS Withdrawal - 151877 SHELL Service S        AUSTIN       TXUS - Card Ending In 7090,-45.45
2015-07-30,POS Withdrawal - 287518 E Z FOOD STORES        AUSTIN       TXUS - Card Ending In 7090,-27.41
2015-07-30,POS Withdrawal - DSC*DOLLAR SHAVE CLUB 513 Boccaccio Ave      866-2232780  CA - Card Ending In 2000,-10
2015-07-30,POS Withdrawal - 151877 SHELL Service S        AUSTIN       TXUS - Card Ending In 7090,-1.94
2015-07-30,Deposit - Mobile Banking,424.13
2015-07-31,POS Withdrawal - RANDALLS STORE 248 6600 MOPAC EXPRESSWAY SAUSTIN       TXUS - Card Ending In 2000,-249.89
2015-07-31,POS Withdrawal - 878807 HEB #225               AUSTIN       TXUS - Card Ending In 2000,-116.89
2015-07-31,POS Withdrawal - CVS 00526 526--10550 West ParmeAustin       TXUS - Card Ending In 7090,-43.64
2015-07-31,POS Withdrawal - 75901 CORNER STORE 13        DRIPPING SPRITXUS - Card Ending In 2000,-42.27
2015-07-31,POS Withdrawal - AMSOIL 925 TOWER AVE          08007777094  WIUS - Card Ending In 7090,-28.65
2015-07-31,POS Withdrawal - SHELL OIL 57545735706 14403 FM 17826         DRIPPING SPRITX - Card Ending In 2000,-27.01
2015-07-31,POS Withdrawal - TACO BELL #030075 104 B E. HWY 290       DRIPPING SPRITXUS - Card Ending In 7090,-19.19
2015-07-31,POS Withdrawal - 878807 HEB #225               AUSTIN       TXUS - Card Ending In 2000,-12.15
2015-07-31,Deposit - Online Banking Transfer from XXXXXXXXXX SAV,140
2015-08-01,POS Withdrawal - STARBUCKS #14500 AUSTI 7015 West US Hwy 290   Austin       T - Card Ending In 2000,-37.75
2015-08-01,POS Withdrawal - BURGER KING #18555 Q07 13542 W HIGHWAY 290    AUSTIN       T - Card Ending In 2000,-6.51
2015-08-01,POS Withdrawal - NNT MCCOYS #69     132333 11811 HWY 290 W        AUSTIN      - Card Ending In 7090,-4.76
2015-08-01,POS Deposit - APL* ITUNES.COM/BILL 1 INFINITE LOOP        866-712-7753 CAU - Card Ending In 7090,4.26
2015-08-01,POS Deposit - APL* ITUNES.COM/BILL 1 INFINITE LOOP        866-712-7753 CAU - Card Ending In 7090,10.66
2015-08-02,POS Withdrawal - NST THE HOME DEPOT 630377 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,-206.41
2015-08-02,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-25
2015-08-02,POS Deposit - NST THE HOME DEPOT 262015 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,18.96
2015-08-03,POS Withdrawal - NST THE HOME DEPOT 832736 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,-89.25
2015-08-03,POS Withdrawal - CHIPOTLE 1326 2700 W ANDERSON LN #204AUSTIN       TXUS - Card Ending In 2000,-18.46
2015-08-03,POS Withdrawal - NST THE HOME DEPOT 862418 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,-15.61
2015-08-03,POS Withdrawal - AMAZON MKTPLACE PMTS 440 Terry Ave N        AMZN.COM/BILLWAU - Card Ending In 7090,-14.89
2015-08-03,POS Withdrawal - ARBYS 0602 4411 S LAMAR BLVD      AUSTIN       TXUS - Card Ending In 2000,-13.93
2015-08-03,POS Withdrawal - PANDA EXPRESS #1879 111 UNIVERSITY OAKS BLVROUND ROCK   TXUS - Card Ending In 7090,-9.09
2015-08-03,POS Withdrawal - YAGHI'S PIZZERIA 4220 W. WILLAM CANNON DAUSTIN       TXUS - Card Ending In 7090,-7.56
2015-08-03,POS Withdrawal - P TERRY'S BURGER STAND 204 Ben White          AUSTIN       T - Card Ending In 2000,-6.28
2015-08-03,POS Withdrawal - GOOGLE *SVCSAPPS_MATTH 1600 Amphitheatre Pkwy CC@GOOGLE.COMC - Card Ending In 7090,-5
2015-08-03,POS Withdrawal - BACKBLAZE BACKUP 7700 EASTPORT PARKWAY  6503523738   CAUS - Card Ending In 7090,-5
2015-08-03,POS Withdrawal - MCDONALD'S F27395 333 W HWY 290 EAST     DRIPPING SPRITXUS - Card Ending In 7090,-1.61
2015-08-03,POS Deposit - 67107022949 THE HOME DEPOT 8995    DRIPPING SPRITXUS - Card Ending In 7090,4.82
2015-08-03,POS Deposit - NST THE HOME DEPOT 132271 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,17.26
2015-08-03,Deposit - Online Banking Transfer from XXXXXXXXXX SAV,200
2015-08-04,POS Withdrawal - 182203596 TRACTOR S 1711B  W HIG DRIPPING SPRITXUS - Card Ending In 2000,-201.35
2015-08-04,POS Withdrawal - VENMO 95 MORTON ST FL 5      08558124430  NYUS - Card Ending In 7090,-70
2015-08-04,POS Withdrawal - 151877 SHELL Service S        AUSTIN       TXUS - Card Ending In 7090,-59.28
2015-08-04,POS Withdrawal - ROUND ROCK SPORTS CENT 221 E Main St.         ROUND ROCK   T - Card Ending In 2000,-19.5
2015-08-04,POS Withdrawal - 151877 SHELL Service S        AUSTIN       TXUS - Card Ending In 7090,-15.36
2015-08-04,POS Withdrawal - LOWE'S #2513 6400 BRODIE LANE       AUSTIN       TXUS - Card Ending In 7090,-14.61
2015-08-04,POS Withdrawal - 75901 CORNER STORE 13        DRIPPING SPRITXUS - Card Ending In 2000,-11.76
2015-08-04,POS Withdrawal - ROUND ROCK SPORTS CENT 221 E Main St.         ROUND ROCK   T - Card Ending In 2000,-9.25
2015-08-04,POS Withdrawal - ROUND ROCK SPORTS CENT 221 E Main St.         ROUND ROCK   T - Card Ending In 2000,-6.25
2015-08-04,POS Withdrawal - GOOGLE *SVCSAPPS_MARNI 1600 Amphitheatre Pkwy CC@GOOGLE.COMC - Card Ending In 7090,-5
2015-08-04,POS Withdrawal - REDBOX *DVD RENTAL 1 Tower Lane Ste 1200  866-733-2693 ILUS - Card Ending In 2000,-4.87
2015-08-04,POS Withdrawal - Amazon Video On Demand 1200 12th Ave          866-216-1072 W - Card Ending In 7090,-4.26
2015-08-04,POS Withdrawal - LOWE'S #2513 6400 BRODIE LANE       AUSTIN       TXUS - Card Ending In 7090,-1.48
2015-08-04,POS Deposit - NST THE HOME DEPOT 560503 1200 HOME DEPOT BLVD   SUNSET VALL - Card Ending In 7090,21.61
2015-08-05,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-60
2015-08-05,External Withdrawal - PAYPAL INSTANT TRANSFER - INST XFER,-60
2015-08-05,POS Withdrawal - XXXXXXXXXX81 OREILLY AUTO PARTS 441 DRIPPING SPRITXUS - Card Ending In 7090,-53.55
2015-08-05,POS Withdrawal - 4029357733 2211 North First StreetSan Jose     CAUS - Card Ending In 2000,-27.99
2015-08-05,POS Withdrawal - CRAVE AUSTIN 340 E 2ND ST           AUSTIN       TXUS - Card Ending In 2000,-27.79
2015-08-05,POS Withdrawal - 4029357733 2211 North First StreetSan Jose     CAUS - Card Ending In 2000,-18.25
2015-08-05,POS Withdrawal - NST THE HOME DEPOT 761759 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,-11.89
2015-08-05,POS Withdrawal - AUSTIN CONV CENTER PKG 500 E CESAR CHAVEZ     512-404-4059 T - Card Ending In 2000,-8
2015-08-05,POS Withdrawal - TACO BELL #030075 104 B E. HWY 290       DRIPPING SPRITXUS - Card Ending In 7090,-7.76
2015-08-05,POS Withdrawal - 75901 CORNER STORE 13        DRIPPING SPRITXUS - Card Ending In 2000,-3.3
2015-08-05,Deposit - Shared Branch 5011 W SLAUGHTER LN BLD AUSTIN        TX,1520
2015-08-06,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-205.04
2015-08-06,POS Withdrawal - LONG CENTER FOR PERFOR 701 W RIVERSIDE DR     AUSTIN       T - Card Ending In 2000,-69.25
2015-08-06,POS Withdrawal - 879257 HEB #611               DRIPPING SPRITXUS - Card Ending In 7090,-57.81
2015-08-06,POS Withdrawal - 979606 SHELL Service S        AUSTIN       TXUS - Card Ending In 7090,-37.52
2015-08-06,POS Withdrawal - 182203596 TRACTOR S 1711B  W HIG DRIPPING SPRITXUS - Card Ending In 7090,-19.47
2015-08-06,POS Withdrawal - STERLING EVENTS 8423 RESEARCH BLVD     AUSTIN       TXUS - Card Ending In 2000,-18.5
2015-08-06,POS Withdrawal - TACO BELL #030075 104 B E. HWY 290       DRIPPING SPRITXUS - Card Ending In 7090,-15
2015-08-06,POS Withdrawal - CHICKEN EXPRESS DRIPPI 230 E US HWY 290       DRIPPING SPRIT - Card Ending In 7090,-14.05
2015-08-06,POS Withdrawal - TEXACO 0354661     Q61 11720 FM 1826          AUSTIN       T - Card Ending In 7090,-9.08
2015-08-06,POS Withdrawal - 979606 SHELL Service S        AUSTIN       TXUS - Card Ending In 7090,-8.97
2015-08-06,POS Withdrawal - NST THE HOME DEPOT 932233 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,-7
2015-08-06,POS Withdrawal - NST THE HOME DEPOT 630228 1200 HOME DEPOT BLVD   SUNSET VALL - Card Ending In 7090,-6.34
2015-08-06,POS Withdrawal - 67107022949 THE HOME DEPOT 8995    DRIPPING SPRITXUS - Card Ending In 7090,-2.25
2015-08-06,POS Deposit - 67107015265 THE HOME DEPOT 6570    SUNSET VALLEYTXUS - Card Ending In 7090,4.85
2015-08-06,POS Deposit - NST THE HOME DEPOT 060686 260 EAST HWY 290       DRIPPING SP - Card Ending In 7090,5.23
2015-08-06,POS Deposit - 182203596 TRACTOR S 1711B  W HIG DRIPPING SPRITXUS - Card Ending In 7090,19.47
2015-08-06,Deposit - Shared Branch 5011 W SLAUGHTER LN BLD AUSTIN        TX,205.04
2015-08-07,POS Withdrawal - GROUPON INC 600 W Chicago Ave      877-788-7858 ILUS - Card Ending In 2000,-142.4
2015-08-07,ATM Withdrawal - P262734 2400 RIO GRANDE STREET AUSTIN       TXUS - Card Ending In 2000,-122.5
2015-08-07,POS Withdrawal - BUFFALO EXCHANGE TX01 2904 GUADALUPE ST      AUSTIN       TX - Card Ending In 2000,-111
2015-08-07,POS Withdrawal - DRIPPING SPRINGS DENTA 2150 HWY 290 E         DRIPPING SPRIT - Card Ending In 2000,-50
2015-08-07,Withdrawal - Online Banking Transfer To XXXXXXXXXX CK,-40
2015-08-07,POS Withdrawal - AMAZON VIDEO ON DEMAND 440 TERRY AVE N        866-216-1072 W - Card Ending In 7090,-21.34
2015-08-07,POS Withdrawal - Amazon Video On Demand 1200 12th Ave          866-216-1072 W - Card Ending In 7090,-19.2
2015-08-07,POS Withdrawal - HILL COUNTRY PIZZE 598 E US 290 #250      DRIPPINGS    TXUS - Card Ending In 2000,-8.58
2015-08-07,Dividend/Interest,0.06
2015-08-07,POS Deposit - GROUPON INC 600 W Chicago Ave      877-788-7858 ILUS - Card Ending In 2000,142.4
2015-08-08,ATM Withdrawal - VL741318 Cardtronics CCS1       DRIPPING SPRITXUS - Card Ending In 7090,-162.95
2015-08-08,POS Withdrawal - UT INTERNATIONAL OFFIC 2622 WICHITA           AUSTIN       T - Card Ending In 2000,-35
2015-08-08,POS Withdrawal - AUSSIES BAR & GRILL 306 Barton Springs Rd  AUSTIN       TXUS - Card Ending In 7090,-20
2015-08-08,POS Withdrawal - LONG CENTER FOR PERFOR 701 W RIVERSIDE DR     AUSTIN       T - Card Ending In 2000,-7.25
